"ParticipantStudyID","Date","Attendance"
186408,"2019.09.23",0
186408,"2019.09.16",1
362965,"2019.11.22",0
362965,"2019.11.20",0
362965,"2019.11.18",0
362965,"2019.11.15",0
362965,"2019.11.13",0
362965,"2019.11.11",0
362965,"2019.11.08",1
362965,"2019.11.06",0
362965,"2019.11.04",1
362965,"2019.11.01",0
362965,"2019.10.30",0
362965,"2019.10.18",1
362965,"2019.10.16",1
362965,"2019.10.14",1
362965,"2019.10.11",1
362965,"2019.10.09",0
362965,"2019.10.07",0
362965,"2019.10.04",1
362965,"2019.10.02",1
362965,"2019.09.30",1
362965,"2019.09.27",0
362965,"2019.09.25",1
362965,"2019.09.23",1
362965,"2019.09.16",0
113254,"2019.11.22",0
113254,"2019.11.20",1
113254,"2019.11.18",1
113254,"2019.11.15",0
113254,"2019.11.13",1
113254,"2019.11.11",1
113254,"2019.11.08",1
113254,"2019.11.06",1
113254,"2019.11.04",0
113254,"2019.11.01",0
113254,"2019.10.30",1
113254,"2019.10.18",1
113254,"2019.10.16",1
113254,"2019.10.14",1
113254,"2019.10.11",1
113254,"2019.10.09",0
113254,"2019.10.07",0
113254,"2019.10.04",1
113254,"2019.10.02",1
113254,"2019.09.30",1
113254,"2019.09.27",1
113254,"2019.09.25",1
113254,"2019.09.23",1
113254,"2019.09.16",1
526245,"2019.11.22",0
526245,"2019.11.20",0
526245,"2019.11.18",0
526245,"2019.11.15",0
526245,"2019.11.13",0
526245,"2019.11.11",0
526245,"2019.11.08",1
526245,"2019.11.06",0
526245,"2019.11.04",1
526245,"2019.11.01",0
526245,"2019.10.30",1
526245,"2019.10.18",0
526245,"2019.10.16",1
526245,"2019.10.14",1
526245,"2019.10.11",1
526245,"2019.10.09",0
526245,"2019.10.07",1
526245,"2019.10.04",0
526245,"2019.10.02",1
526245,"2019.09.30",0
526245,"2019.09.27",0
526245,"2019.09.25",1
526245,"2019.09.23",1
526245,"2019.09.16",1
280087,"2019.11.22",1
280087,"2019.11.20",1
280087,"2019.11.18",1
280087,"2019.11.15",0
280087,"2019.11.13",0
280087,"2019.11.11",0
280087,"2019.11.08",0
280087,"2019.11.06",0
280087,"2019.11.04",1
280087,"2019.11.01",1
280087,"2019.10.30",1
280087,"2019.10.18",1
280087,"2019.10.16",1
280087,"2019.10.14",1
280087,"2019.10.11",1
280087,"2019.10.09",1
280087,"2019.10.07",0
280087,"2019.10.04",1
280087,"2019.10.02",1
280087,"2019.09.30",1
280087,"2019.09.27",1
280087,"2019.09.25",1
280087,"2019.09.23",1
280087,"2019.09.16",1
732603,"2019.11.22",1
732603,"2019.11.20",1
732603,"2019.11.18",1
732603,"2019.11.15",1
732603,"2019.11.13",0
732603,"2019.11.11",1
732603,"2019.11.08",1
732603,"2019.11.06",1
732603,"2019.11.04",1
732603,"2019.11.01",1
732603,"2019.10.30",1
732603,"2019.10.18",1
732603,"2019.10.16",1
732603,"2019.10.14",1
732603,"2019.10.11",1
732603,"2019.10.09",1
732603,"2019.10.07",1
732603,"2019.10.04",1
732603,"2019.10.02",1
732603,"2019.09.30",1
732603,"2019.09.27",1
732603,"2019.09.25",1
732603,"2019.09.23",1
732603,"2019.09.16",1
294504,"2019.11.22",0
294504,"2019.11.20",0
294504,"2019.11.18",0
294504,"2019.11.15",0
294504,"2019.11.13",0
294504,"2019.11.11",0
294504,"2019.11.08",0
294504,"2019.11.06",0
294504,"2019.11.04",0
294504,"2019.11.01",0
294504,"2019.10.30",0
294504,"2019.10.18",1
294504,"2019.10.16",1
294504,"2019.10.14",1
294504,"2019.10.11",1
294504,"2019.10.09",1
294504,"2019.10.07",0
294504,"2019.10.04",1
294504,"2019.10.02",1
294504,"2019.09.30",1
294504,"2019.09.27",1
294504,"2019.09.25",1
294504,"2019.09.23",1
294504,"2019.09.16",1
248082,"2019.11.22",0
248082,"2019.11.20",0
248082,"2019.11.18",0
248082,"2019.11.15",0
248082,"2019.11.13",0
248082,"2019.11.11",1
248082,"2019.11.08",1
248082,"2019.11.06",0
248082,"2019.11.04",1
248082,"2019.11.01",0
248082,"2019.10.30",0
248082,"2019.10.18",1
248082,"2019.10.16",0
248082,"2019.10.14",1
248082,"2019.10.11",1
248082,"2019.10.09",1
248082,"2019.10.07",1
248082,"2019.10.04",1
248082,"2019.10.02",1
248082,"2019.09.30",1
248082,"2019.09.27",1
248082,"2019.09.25",1
248082,"2019.09.23",1
248082,"2019.09.16",1
764173,"2019.11.22",0
764173,"2019.11.20",0
764173,"2019.11.18",0
764173,"2019.11.15",0
764173,"2019.11.13",1
764173,"2019.11.11",0
764173,"2019.11.08",0
764173,"2019.11.06",1
764173,"2019.11.04",0
764173,"2019.11.01",0
764173,"2019.10.30",1
764173,"2019.10.18",0
764173,"2019.10.16",0
764173,"2019.10.14",0
764173,"2019.10.11",1
764173,"2019.10.09",0
764173,"2019.10.07",1
764173,"2019.10.04",0
764173,"2019.10.02",1
764173,"2019.09.30",1
764173,"2019.09.27",0
764173,"2019.09.25",1
764173,"2019.09.23",1
764173,"2019.09.16",1
836636,"2019.11.22",0
836636,"2019.11.20",1
836636,"2019.11.18",1
836636,"2019.11.15",1
836636,"2019.11.13",0
836636,"2019.11.11",0
836636,"2019.11.08",0
836636,"2019.11.06",1
836636,"2019.11.04",1
836636,"2019.11.01",1
836636,"2019.10.30",1
836636,"2019.10.18",1
836636,"2019.10.16",0
836636,"2019.10.14",0
836636,"2019.10.11",1
836636,"2019.10.09",1
836636,"2019.10.07",1
836636,"2019.10.04",1
836636,"2019.10.02",1
836636,"2019.09.30",1
836636,"2019.09.27",1
836636,"2019.09.25",1
836636,"2019.09.23",1
836636,"2019.09.16",1
756659,"2019.11.22",1
756659,"2019.11.20",1
756659,"2019.11.18",1
756659,"2019.11.15",1
756659,"2019.11.13",1
756659,"2019.11.11",1
756659,"2019.11.08",1
756659,"2019.11.06",1
756659,"2019.11.04",1
756659,"2019.11.01",1
756659,"2019.10.30",1
756659,"2019.10.18",1
756659,"2019.10.16",1
756659,"2019.10.14",1
756659,"2019.10.11",1
756659,"2019.10.09",1
756659,"2019.10.07",1
756659,"2019.10.04",1
756659,"2019.10.02",1
756659,"2019.09.30",1
756659,"2019.09.27",1
756659,"2019.09.25",1
756659,"2019.09.23",0
756659,"2019.09.16",0
120871,"2019.11.22",1
120871,"2019.11.20",1
120871,"2019.11.18",1
120871,"2019.11.15",1
120871,"2019.11.13",1
120871,"2019.11.11",0
120871,"2019.11.08",1
120871,"2019.11.06",1
120871,"2019.11.04",1
120871,"2019.11.01",0
120871,"2019.10.30",0
120871,"2019.10.18",1
120871,"2019.10.16",1
120871,"2019.10.14",1
120871,"2019.10.11",1
120871,"2019.10.09",0
120871,"2019.10.07",1
120871,"2019.10.04",1
120871,"2019.10.02",1
120871,"2019.09.30",1
120871,"2019.09.27",1
120871,"2019.09.25",1
120871,"2019.09.23",1
120871,"2019.09.16",1
433005,"2019.11.22",0
433005,"2019.11.20",0
433005,"2019.11.18",0
433005,"2019.11.15",0
433005,"2019.11.13",1
433005,"2019.11.11",1
433005,"2019.11.08",0
433005,"2019.11.06",1
433005,"2019.11.04",0
433005,"2019.11.01",0
433005,"2019.10.30",1
433005,"2019.10.18",1
433005,"2019.10.16",1
433005,"2019.10.14",1
433005,"2019.10.11",1
433005,"2019.10.09",1
433005,"2019.10.07",0
433005,"2019.10.04",1
433005,"2019.10.02",0
433005,"2019.09.30",1
433005,"2019.09.27",1
433005,"2019.09.25",1
433005,"2019.09.23",1
433005,"2019.09.16",1
973676,"2019.11.22",NA
973676,"2019.11.20",NA
973676,"2019.11.18",NA
973676,"2019.11.15",NA
973676,"2019.11.13",NA
973676,"2019.11.11",NA
973676,"2019.11.08",NA
973676,"2019.11.06",NA
973676,"2019.11.04",NA
973676,"2019.11.01",NA
973676,"2019.10.30",NA
973676,"2019.10.18",NA
973676,"2019.10.16",NA
973676,"2019.10.14",NA
973676,"2019.10.11",NA
973676,"2019.10.09",NA
973676,"2019.10.07",NA
973676,"2019.10.04",NA
973676,"2019.10.02",NA
973676,"2019.09.30",NA
973676,"2019.09.27",NA
973676,"2019.09.25",NA
973676,"2019.09.23",NA
973676,"2019.09.16",NA
658380,"2019.11.22",0
658380,"2019.11.20",1
658380,"2019.11.18",0
658380,"2019.11.15",0
658380,"2019.11.13",0
658380,"2019.11.11",1
658380,"2019.11.08",1
658380,"2019.11.06",1
658380,"2019.11.04",0
658380,"2019.11.01",0
658380,"2019.10.30",1
658380,"2019.10.18",1
658380,"2019.10.16",1
658380,"2019.10.14",1
658380,"2019.10.11",1
658380,"2019.10.09",1
658380,"2019.10.07",1
658380,"2019.10.04",1
658380,"2019.10.02",1
658380,"2019.09.30",1
658380,"2019.09.27",1
658380,"2019.09.25",1
658380,"2019.09.23",1
658380,"2019.09.16",1
224182,"2019.11.22",0
224182,"2019.11.20",0
224182,"2019.11.18",0
224182,"2019.11.15",0
224182,"2019.11.13",0
224182,"2019.11.11",1
224182,"2019.11.08",0
224182,"2019.11.06",0
224182,"2019.11.04",0
224182,"2019.11.01",0
224182,"2019.10.30",1
224182,"2019.10.18",0
224182,"2019.10.16",0
224182,"2019.10.14",0
224182,"2019.10.11",1
224182,"2019.10.09",1
224182,"2019.10.07",1
224182,"2019.10.04",1
224182,"2019.10.02",1
224182,"2019.09.30",0
224182,"2019.09.27",0
224182,"2019.09.25",1
224182,"2019.09.23",0
224182,"2019.09.16",0
489791,"2019.11.22",0
489791,"2019.11.20",0
489791,"2019.11.18",0
489791,"2019.11.15",0
489791,"2019.11.13",0
489791,"2019.11.11",0
489791,"2019.11.08",0
489791,"2019.11.06",0
489791,"2019.11.04",0
489791,"2019.11.01",0
489791,"2019.10.30",0
489791,"2019.10.18",0
489791,"2019.10.16",0
489791,"2019.10.14",0
489791,"2019.10.11",0
489791,"2019.10.09",0
489791,"2019.10.07",0
489791,"2019.10.04",1
489791,"2019.10.02",0
489791,"2019.09.30",0
489791,"2019.09.27",1
489791,"2019.09.25",1
489791,"2019.09.23",1
489791,"2019.09.16",1
812674,"2019.11.22",0
812674,"2019.11.20",0
812674,"2019.11.18",0
812674,"2019.11.15",0
812674,"2019.11.13",0
812674,"2019.11.11",0
812674,"2019.11.08",0
812674,"2019.11.06",0
812674,"2019.11.04",0
812674,"2019.11.01",0
812674,"2019.10.30",0
812674,"2019.10.18",0
812674,"2019.10.16",0
812674,"2019.10.14",1
812674,"2019.10.11",0
812674,"2019.10.09",1
812674,"2019.10.07",1
812674,"2019.10.04",1
812674,"2019.10.02",1
812674,"2019.09.30",1
812674,"2019.09.27",1
812674,"2019.09.25",1
812674,"2019.09.23",0
812674,"2019.09.16",0
829552,"2019.11.22",1
829552,"2019.11.20",0
829552,"2019.11.18",0
829552,"2019.11.15",0
829552,"2019.11.13",1
829552,"2019.11.11",0
829552,"2019.11.08",0
829552,"2019.11.06",0
829552,"2019.11.04",1
829552,"2019.11.01",0
829552,"2019.10.30",0
829552,"2019.10.18",1
829552,"2019.10.16",1
829552,"2019.10.14",1
829552,"2019.10.11",1
829552,"2019.10.09",1
829552,"2019.10.07",1
829552,"2019.10.04",0
829552,"2019.10.02",1
829552,"2019.09.30",1
829552,"2019.09.27",1
829552,"2019.09.25",1
829552,"2019.09.23",1
829552,"2019.09.16",1
330302,"2019.11.22",0
330302,"2019.11.20",1
330302,"2019.11.18",1
330302,"2019.11.15",0
330302,"2019.11.13",1
330302,"2019.11.11",0
330302,"2019.11.08",0
330302,"2019.11.06",1
330302,"2019.11.04",0
330302,"2019.11.01",0
330302,"2019.10.30",1
330302,"2019.10.18",0
330302,"2019.10.16",0
330302,"2019.10.14",1
330302,"2019.10.11",0
330302,"2019.10.09",1
330302,"2019.10.07",1
330302,"2019.10.04",0
330302,"2019.10.02",1
330302,"2019.09.30",1
330302,"2019.09.27",0
330302,"2019.09.25",1
330302,"2019.09.23",1
330302,"2019.09.16",1
113013,"2019.11.22",0
113013,"2019.11.20",0
113013,"2019.11.18",0
113013,"2019.11.15",1
113013,"2019.11.13",0
113013,"2019.11.11",1
113013,"2019.11.08",0
113013,"2019.11.06",0
113013,"2019.11.04",1
113013,"2019.11.01",1
113013,"2019.10.30",0
113013,"2019.10.18",0
113013,"2019.10.16",0
113013,"2019.10.14",1
113013,"2019.10.11",0
113013,"2019.10.09",1
113013,"2019.10.07",1
113013,"2019.10.04",1
113013,"2019.10.02",0
113013,"2019.09.30",1
113013,"2019.09.27",1
113013,"2019.09.25",0
113013,"2019.09.23",0
113013,"2019.09.16",0
832397,"2019.11.22",0
832397,"2019.11.20",0
832397,"2019.11.18",0
832397,"2019.11.15",0
832397,"2019.11.13",0
832397,"2019.11.11",0
832397,"2019.11.08",0
832397,"2019.11.06",1
832397,"2019.11.04",0
832397,"2019.11.01",0
832397,"2019.10.30",0
832397,"2019.10.18",0
832397,"2019.10.16",0
832397,"2019.10.14",0
832397,"2019.10.11",0
832397,"2019.10.09",1
832397,"2019.10.07",0
832397,"2019.10.04",1
832397,"2019.10.02",1
832397,"2019.09.30",1
832397,"2019.09.27",0
832397,"2019.09.25",0
832397,"2019.09.23",0
832397,"2019.09.16",0
270415,"2019.11.22",0
270415,"2019.11.20",0
270415,"2019.11.18",0
270415,"2019.11.15",0
270415,"2019.11.13",0
270415,"2019.11.11",0
270415,"2019.11.08",0
270415,"2019.11.06",0
270415,"2019.11.04",0
270415,"2019.11.01",0
270415,"2019.10.30",0
270415,"2019.10.18",1
270415,"2019.10.16",0
270415,"2019.10.14",1
270415,"2019.10.11",1
270415,"2019.10.09",1
270415,"2019.10.07",1
270415,"2019.10.04",0
270415,"2019.10.02",0
270415,"2019.09.30",0
270415,"2019.09.27",0
270415,"2019.09.25",0
270415,"2019.09.23",0
270415,"2019.09.16",1
317138,"2019.11.22",1
317138,"2019.11.20",1
317138,"2019.11.18",1
317138,"2019.11.15",1
317138,"2019.11.13",1
317138,"2019.11.11",1
317138,"2019.11.08",1
317138,"2019.11.06",1
317138,"2019.11.04",1
317138,"2019.11.01",1
317138,"2019.10.30",1
317138,"2019.10.18",1
317138,"2019.10.16",1
317138,"2019.10.14",0
317138,"2019.10.11",1
317138,"2019.10.09",1
317138,"2019.10.07",1
317138,"2019.10.04",1
317138,"2019.10.02",1
317138,"2019.09.30",1
317138,"2019.09.27",1
317138,"2019.09.25",1
317138,"2019.09.23",1
317138,"2019.09.16",1
900646,"2019.11.22",1
900646,"2019.11.20",1
900646,"2019.11.18",1
900646,"2019.11.15",1
900646,"2019.11.13",1
900646,"2019.11.11",1
900646,"2019.11.08",0
900646,"2019.11.06",1
900646,"2019.11.04",1
900646,"2019.11.01",1
900646,"2019.10.30",0
900646,"2019.10.18",1
900646,"2019.10.16",1
900646,"2019.10.14",1
900646,"2019.10.11",1
900646,"2019.10.09",1
900646,"2019.10.07",1
900646,"2019.10.04",1
900646,"2019.10.02",1
900646,"2019.09.30",0
900646,"2019.09.27",1
900646,"2019.09.25",1
900646,"2019.09.23",1
900646,"2019.09.16",1
485089,"2019.11.22",NA
485089,"2019.11.20",NA
485089,"2019.11.18",NA
485089,"2019.11.15",NA
485089,"2019.11.13",NA
485089,"2019.11.11",NA
485089,"2019.11.08",NA
485089,"2019.11.06",NA
485089,"2019.11.04",NA
485089,"2019.11.01",NA
485089,"2019.10.30",NA
485089,"2019.10.18",NA
485089,"2019.10.16",NA
485089,"2019.10.14",NA
485089,"2019.10.11",NA
485089,"2019.10.09",NA
485089,"2019.10.07",NA
485089,"2019.10.04",NA
485089,"2019.10.02",NA
485089,"2019.09.30",NA
485089,"2019.09.27",NA
485089,"2019.09.25",NA
485089,"2019.09.23",NA
485089,"2019.09.16",NA
612487,"2019.11.22",0
612487,"2019.11.20",1
612487,"2019.11.18",0
612487,"2019.11.15",1
612487,"2019.11.13",0
612487,"2019.11.11",1
612487,"2019.11.08",1
612487,"2019.11.06",1
612487,"2019.11.04",1
612487,"2019.11.01",1
612487,"2019.10.30",1
612487,"2019.10.18",1
612487,"2019.10.16",1
612487,"2019.10.14",1
612487,"2019.10.11",1
612487,"2019.10.09",1
612487,"2019.10.07",1
612487,"2019.10.04",1
612487,"2019.10.02",1
612487,"2019.09.30",1
612487,"2019.09.27",1
612487,"2019.09.25",1
612487,"2019.09.23",1
612487,"2019.09.16",1
935138,"2019.11.22",0
935138,"2019.11.20",1
935138,"2019.11.18",1
935138,"2019.11.15",1
935138,"2019.11.13",1
935138,"2019.11.11",0
935138,"2019.11.08",1
935138,"2019.11.06",0
935138,"2019.11.04",1
935138,"2019.11.01",1
935138,"2019.10.30",1
935138,"2019.10.18",0
935138,"2019.10.16",0
935138,"2019.10.14",1
935138,"2019.10.11",1
935138,"2019.10.09",1
935138,"2019.10.07",1
935138,"2019.10.04",1
935138,"2019.10.02",0
935138,"2019.09.30",1
935138,"2019.09.27",1
935138,"2019.09.25",1
935138,"2019.09.23",1
935138,"2019.09.16",1
789867,"2019.11.22",0
789867,"2019.11.20",1
789867,"2019.11.18",1
789867,"2019.11.15",1
789867,"2019.11.13",1
789867,"2019.11.11",1
789867,"2019.11.08",1
789867,"2019.11.06",1
789867,"2019.11.04",1
789867,"2019.11.01",1
789867,"2019.10.30",1
789867,"2019.10.18",1
789867,"2019.10.16",1
789867,"2019.10.14",1
789867,"2019.10.11",1
789867,"2019.10.09",1
789867,"2019.10.07",1
789867,"2019.10.04",1
789867,"2019.10.02",1
789867,"2019.09.30",1
789867,"2019.09.27",1
789867,"2019.09.25",1
789867,"2019.09.23",1
789867,"2019.09.16",1
205285,"2019.11.22",0
205285,"2019.11.20",1
205285,"2019.11.18",1
205285,"2019.11.15",1
205285,"2019.11.13",0
205285,"2019.11.11",1
205285,"2019.11.08",1
205285,"2019.11.06",1
205285,"2019.11.04",1
205285,"2019.11.01",0
205285,"2019.10.30",0
205285,"2019.10.18",0
205285,"2019.10.16",0
205285,"2019.10.14",0
205285,"2019.10.11",0
205285,"2019.10.09",0
205285,"2019.10.07",0
205285,"2019.10.04",0
205285,"2019.10.02",0
205285,"2019.09.30",0
205285,"2019.09.27",0
205285,"2019.09.25",0
205285,"2019.09.23",0
205285,"2019.09.16",0
225766,"2019.11.22",0
225766,"2019.11.20",0
225766,"2019.11.18",1
225766,"2019.11.15",0
225766,"2019.11.13",0
225766,"2019.11.11",1
225766,"2019.11.08",0
225766,"2019.11.06",0
225766,"2019.11.04",1
225766,"2019.11.01",0
225766,"2019.10.30",1
225766,"2019.10.18",1
225766,"2019.10.16",1
225766,"2019.10.14",1
225766,"2019.10.11",0
225766,"2019.10.09",1
225766,"2019.10.07",1
225766,"2019.10.04",1
225766,"2019.10.02",1
225766,"2019.09.30",1
225766,"2019.09.27",1
225766,"2019.09.25",1
225766,"2019.09.23",1
225766,"2019.09.16",1
816039,"2019.11.22",0
816039,"2019.11.20",0
816039,"2019.11.18",0
816039,"2019.11.15",0
816039,"2019.11.13",0
816039,"2019.11.11",0
816039,"2019.11.08",0
816039,"2019.11.06",0
816039,"2019.11.04",0
816039,"2019.11.01",0
816039,"2019.10.30",0
816039,"2019.10.18",0
816039,"2019.10.16",0
816039,"2019.10.14",0
816039,"2019.10.11",0
816039,"2019.10.09",0
816039,"2019.10.07",1
816039,"2019.10.04",1
816039,"2019.10.02",1
816039,"2019.09.30",0
816039,"2019.09.27",0
816039,"2019.09.25",0
816039,"2019.09.23",0
816039,"2019.09.16",0
722220,"2019.11.22",1
722220,"2019.11.20",1
722220,"2019.11.18",0
722220,"2019.11.15",1
722220,"2019.11.13",1
722220,"2019.11.11",1
722220,"2019.11.08",1
722220,"2019.11.06",1
722220,"2019.11.04",1
722220,"2019.11.01",0
722220,"2019.10.30",0
722220,"2019.10.18",1
722220,"2019.10.16",1
722220,"2019.10.14",1
722220,"2019.10.11",1
722220,"2019.10.09",1
722220,"2019.10.07",0
722220,"2019.10.04",1
722220,"2019.10.02",1
722220,"2019.09.30",1
722220,"2019.09.27",1
722220,"2019.09.25",1
722220,"2019.09.23",1
722220,"2019.09.16",1
202858,"2019.11.22",0
202858,"2019.11.20",0
202858,"2019.11.18",0
202858,"2019.11.15",0
202858,"2019.11.13",0
202858,"2019.11.11",0
202858,"2019.11.08",1
202858,"2019.11.06",0
202858,"2019.11.04",0
202858,"2019.11.01",0
202858,"2019.10.30",0
202858,"2019.10.18",0
202858,"2019.10.16",0
202858,"2019.10.14",1
202858,"2019.10.11",1
202858,"2019.10.09",1
202858,"2019.10.07",0
202858,"2019.10.04",0
202858,"2019.10.02",0
202858,"2019.09.30",0
202858,"2019.09.27",1
202858,"2019.09.25",1
202858,"2019.09.23",1
202858,"2019.09.16",1
570954,"2019.11.22",NA
570954,"2019.11.20",NA
570954,"2019.11.18",NA
570954,"2019.11.15",NA
570954,"2019.11.13",NA
570954,"2019.11.11",NA
570954,"2019.11.08",NA
570954,"2019.11.06",NA
570954,"2019.11.04",NA
570954,"2019.11.01",NA
570954,"2019.10.30",NA
570954,"2019.10.18",NA
570954,"2019.10.16",NA
570954,"2019.10.14",NA
570954,"2019.10.11",NA
570954,"2019.10.09",NA
570954,"2019.10.07",NA
570954,"2019.10.04",NA
570954,"2019.10.02",NA
570954,"2019.09.30",NA
570954,"2019.09.27",NA
570954,"2019.09.25",NA
570954,"2019.09.23",NA
570954,"2019.09.16",NA
610148,"2019.11.22",1
610148,"2019.11.20",0
610148,"2019.11.18",1
610148,"2019.11.15",1
610148,"2019.11.13",1
610148,"2019.11.11",1
610148,"2019.11.08",1
610148,"2019.11.06",1
610148,"2019.11.04",1
610148,"2019.11.01",1
610148,"2019.10.30",1
610148,"2019.10.18",1
610148,"2019.10.16",1
610148,"2019.10.14",1
610148,"2019.10.11",1
610148,"2019.10.09",1
610148,"2019.10.07",1
610148,"2019.10.04",1
610148,"2019.10.02",1
610148,"2019.09.30",1
610148,"2019.09.27",1
610148,"2019.09.25",1
610148,"2019.09.23",1
610148,"2019.09.16",1
645851,"2019.11.22",0
645851,"2019.11.20",0
645851,"2019.11.18",0
645851,"2019.11.15",0
645851,"2019.11.13",1
645851,"2019.11.11",0
645851,"2019.11.08",0
645851,"2019.11.06",0
645851,"2019.11.04",0
645851,"2019.11.01",0
645851,"2019.10.30",1
645851,"2019.10.18",0
645851,"2019.10.16",1
645851,"2019.10.14",1
645851,"2019.10.11",0
645851,"2019.10.09",0
645851,"2019.10.07",1
645851,"2019.10.04",1
645851,"2019.10.02",1
645851,"2019.09.30",1
645851,"2019.09.27",1
645851,"2019.09.25",1
645851,"2019.09.23",1
645851,"2019.09.16",0
299537,"2019.11.22",1
299537,"2019.11.20",1
299537,"2019.11.18",1
299537,"2019.11.15",0
299537,"2019.11.13",0
299537,"2019.11.11",1
299537,"2019.11.08",0
299537,"2019.11.06",0
299537,"2019.11.04",1
299537,"2019.11.01",1
299537,"2019.10.30",1
299537,"2019.10.18",1
299537,"2019.10.16",0
299537,"2019.10.14",1
299537,"2019.10.11",1
299537,"2019.10.09",1
299537,"2019.10.07",1
299537,"2019.10.04",1
299537,"2019.10.02",1
299537,"2019.09.30",1
299537,"2019.09.27",1
299537,"2019.09.25",1
299537,"2019.09.23",1
299537,"2019.09.16",0
582864,"2019.11.22",NA
582864,"2019.11.20",NA
582864,"2019.11.18",NA
582864,"2019.11.15",NA
582864,"2019.11.13",NA
582864,"2019.11.11",NA
582864,"2019.11.08",NA
582864,"2019.11.06",NA
582864,"2019.11.04",NA
582864,"2019.11.01",NA
582864,"2019.10.30",NA
582864,"2019.10.18",NA
582864,"2019.10.16",NA
582864,"2019.10.14",NA
582864,"2019.10.11",NA
582864,"2019.10.09",NA
582864,"2019.10.07",NA
582864,"2019.10.04",NA
582864,"2019.10.02",NA
582864,"2019.09.30",NA
582864,"2019.09.27",NA
582864,"2019.09.25",NA
582864,"2019.09.23",NA
582864,"2019.09.16",NA
434119,"2019.11.22",0
434119,"2019.11.20",0
434119,"2019.11.18",0
434119,"2019.11.15",0
434119,"2019.11.13",0
434119,"2019.11.11",0
434119,"2019.11.08",0
434119,"2019.11.06",0
434119,"2019.11.04",0
434119,"2019.11.01",0
434119,"2019.10.30",0
434119,"2019.10.18",0
434119,"2019.10.16",0
434119,"2019.10.14",0
434119,"2019.10.11",1
434119,"2019.10.09",1
434119,"2019.10.07",0
434119,"2019.10.04",0
434119,"2019.10.02",1
434119,"2019.09.30",0
434119,"2019.09.27",1
434119,"2019.09.25",1
434119,"2019.09.23",1
434119,"2019.09.16",1
962353,"2019.11.22",0
962353,"2019.11.20",0
962353,"2019.11.18",1
962353,"2019.11.15",0
962353,"2019.11.13",0
962353,"2019.11.11",0
962353,"2019.11.08",0
962353,"2019.11.06",0
962353,"2019.11.04",1
962353,"2019.11.01",0
962353,"2019.10.30",1
962353,"2019.10.18",0
962353,"2019.10.16",1
962353,"2019.10.14",1
962353,"2019.10.11",0
962353,"2019.10.09",0
962353,"2019.10.07",0
962353,"2019.10.04",1
962353,"2019.10.02",1
962353,"2019.09.30",1
962353,"2019.09.27",1
962353,"2019.09.25",1
962353,"2019.09.23",0
962353,"2019.09.16",1
817094,"2019.11.22",0
817094,"2019.11.20",0
817094,"2019.11.18",0
817094,"2019.11.15",0
817094,"2019.11.13",0
817094,"2019.11.11",0
817094,"2019.11.08",0
817094,"2019.11.06",0
817094,"2019.11.04",0
817094,"2019.11.01",0
817094,"2019.10.30",0
817094,"2019.10.18",0
817094,"2019.10.16",0
817094,"2019.10.14",0
817094,"2019.10.11",0
817094,"2019.10.09",0
817094,"2019.10.07",0
817094,"2019.10.04",0
817094,"2019.10.02",0
817094,"2019.09.30",0
817094,"2019.09.27",1
817094,"2019.09.25",0
817094,"2019.09.23",1
817094,"2019.09.16",1
327905,"2019.11.22",NA
327905,"2019.11.20",NA
327905,"2019.11.18",NA
327905,"2019.11.15",NA
327905,"2019.11.13",NA
327905,"2019.11.11",NA
327905,"2019.11.08",NA
327905,"2019.11.06",NA
327905,"2019.11.04",NA
327905,"2019.11.01",NA
327905,"2019.10.30",NA
327905,"2019.10.18",NA
327905,"2019.10.16",NA
327905,"2019.10.14",NA
327905,"2019.10.11",NA
327905,"2019.10.09",NA
327905,"2019.10.07",NA
327905,"2019.10.04",NA
327905,"2019.10.02",NA
327905,"2019.09.30",NA
327905,"2019.09.27",NA
327905,"2019.09.25",NA
327905,"2019.09.23",NA
327905,"2019.09.16",NA
927210,"2019.11.22",0
927210,"2019.11.20",0
927210,"2019.11.18",0
927210,"2019.11.15",0
927210,"2019.11.13",0
927210,"2019.11.11",0
927210,"2019.11.08",0
927210,"2019.11.06",0
927210,"2019.11.04",1
927210,"2019.11.01",0
927210,"2019.10.30",1
927210,"2019.10.18",0
927210,"2019.10.16",0
927210,"2019.10.14",0
927210,"2019.10.11",0
927210,"2019.10.09",0
927210,"2019.10.07",0
927210,"2019.10.04",1
927210,"2019.10.02",1
927210,"2019.09.30",1
927210,"2019.09.27",1
927210,"2019.09.25",1
927210,"2019.09.23",0
927210,"2019.09.16",1
399856,"2019.11.22",0
399856,"2019.11.20",0
399856,"2019.11.18",0
399856,"2019.11.15",0
399856,"2019.11.13",0
399856,"2019.11.11",0
399856,"2019.11.08",0
399856,"2019.11.06",0
399856,"2019.11.04",0
399856,"2019.11.01",0
399856,"2019.10.30",0
399856,"2019.10.18",0
399856,"2019.10.16",0
399856,"2019.10.14",0
399856,"2019.10.11",0
399856,"2019.10.09",0
399856,"2019.10.07",0
399856,"2019.10.04",0
399856,"2019.10.02",0
399856,"2019.09.30",1
399856,"2019.09.27",1
399856,"2019.09.25",1
399856,"2019.09.23",1
399856,"2019.09.16",1
717565,"2019.11.22",1
717565,"2019.11.20",1
717565,"2019.11.18",1
717565,"2019.11.15",1
717565,"2019.11.13",1
717565,"2019.11.11",1
717565,"2019.11.08",1
717565,"2019.11.06",1
