"ParticipantStudyID","EverLoggedIn","Date","TimesViewed","PerCentViewed"
844424,1,"2019.10.14",0,0
844424,1,"2019.10.16",0,0
844424,1,"2019.10.18",0,0
844424,1,"2019.10.21",0,0
844424,1,"2019.10.23",0,1
844424,1,"2019.10.25",1,7
844424,1,"2019.10.28",1,100
844424,1,"2019.10.30",0,0
844424,1,"2019.11.01",2,98
844424,1,"2019.11.04",0,0
844424,1,"2019.11.06",0,0
844424,1,"2019.11.08",0,0
844424,1,"2019.11.11",1,100
844424,1,"2019.11.13",0,0
844424,1,"2019.11.15",2,100
844424,1,"2019.11.18",1,98
844424,1,"2019.11.20",0,0
844424,1,"2019.11.22",1,100
844424,1,"2019.11.25",1,100
844424,1,"2019.11.27",0,0
844424,1,"2019.11.29",0,0
419144,1,"2019.09.16",0,0
419144,1,"2019.09.18",0,0
419144,1,"2019.09.20",1,6
419144,1,"2019.09.23",2,17
419144,1,"2019.09.25",0,0
419144,1,"2019.09.27",1,40
419144,1,"2019.09.30",1,51
419144,1,"2019.10.02",0,0
419144,1,"2019.10.04",0,0
419144,1,"2019.10.07",0,0
419144,1,"2019.10.09",0,0
419144,1,"2019.10.11",0,0
419144,1,"2019.10.14",0,0
419144,1,"2019.10.16",0,0
419144,1,"2019.10.18",0,0
419144,1,"2019.10.21",1,45
419144,1,"2019.10.23",0,0
419144,1,"2019.10.25",0,0
419144,1,"2019.10.28",0,0
419144,1,"2019.10.30",0,0
419144,1,"2019.11.01",0,0
419144,1,"2019.11.04",0,0
419144,1,"2019.11.06",0,0
419144,1,"2019.11.08",0,0
419144,1,"2019.11.11",0,0
419144,1,"2019.11.13",0,0
419144,1,"2019.11.15",0,0
419144,1,"2019.11.18",2,8
419144,1,"2019.11.20",0,0
419144,1,"2019.11.22",0,0
419144,1,"2019.11.25",0,0
419144,1,"2019.11.27",0,0
419144,1,"2019.11.29",0,0
380752,1,"2019.09.16",0,0
380752,1,"2019.09.18",0,0
380752,1,"2019.09.20",0,0
380752,1,"2019.09.23",0,0
380752,1,"2019.09.25",0,0
380752,1,"2019.09.27",0,0
380752,1,"2019.09.30",0,0
380752,1,"2019.10.02",0,0
380752,1,"2019.10.04",0,0
380752,1,"2019.10.07",0,0
380752,1,"2019.10.09",0,0
380752,1,"2019.10.11",0,0
380752,1,"2019.10.14",0,0
380752,1,"2019.10.16",0,0
380752,1,"2019.10.18",0,0
380752,1,"2019.10.21",0,0
380752,1,"2019.10.23",0,0
380752,1,"2019.10.25",0,0
380752,1,"2019.10.28",0,0
380752,1,"2019.10.30",0,0
380752,1,"2019.11.01",0,0
380752,1,"2019.11.04",0,0
380752,1,"2019.11.06",0,0
380752,1,"2019.11.08",0,0
380752,1,"2019.11.11",0,0
380752,1,"2019.11.13",0,0
380752,1,"2019.11.15",0,0
380752,1,"2019.11.18",0,0
380752,1,"2019.11.20",0,0
380752,1,"2019.11.22",0,0
380752,1,"2019.11.25",0,0
380752,1,"2019.11.27",0,0
380752,1,"2019.11.29",0,0
481488,1,"2019.09.16",0,0
481488,1,"2019.09.18",0,0
481488,1,"2019.09.20",0,0
481488,1,"2019.09.23",0,0
481488,1,"2019.09.25",0,0
481488,1,"2019.09.27",0,0
481488,1,"2019.09.30",0,0
481488,1,"2019.10.02",0,0
481488,1,"2019.10.04",0,0
481488,1,"2019.10.07",0,0
481488,1,"2019.10.09",1,31
481488,1,"2019.10.11",0,0
481488,1,"2019.10.14",0,0
481488,1,"2019.10.16",0,0
481488,1,"2019.10.18",1,99
481488,1,"2019.10.21",0,0
481488,1,"2019.10.23",0,0
481488,1,"2019.10.25",0,0
481488,1,"2019.10.28",0,0
481488,1,"2019.10.30",0,0
481488,1,"2019.11.01",0,0
481488,1,"2019.11.04",1,10
481488,1,"2019.11.06",2,100
481488,1,"2019.11.08",0,0
481488,1,"2019.11.11",0,0
481488,1,"2019.11.13",0,0
481488,1,"2019.11.15",0,0
481488,1,"2019.11.18",0,0
481488,1,"2019.11.20",0,0
481488,1,"2019.11.22",0,0
481488,1,"2019.11.25",1,7
481488,1,"2019.11.27",1,43
481488,1,"2019.11.29",0,0
364035,1,"2019.09.16",0,0
364035,1,"2019.09.18",0,0
364035,1,"2019.09.20",1,100
364035,1,"2019.09.23",0,0
364035,1,"2019.09.25",0,0
364035,1,"2019.09.27",0,0
364035,1,"2019.09.30",0,0
364035,1,"2019.10.02",0,0
364035,1,"2019.10.04",0,0
364035,1,"2019.10.07",0,0
364035,1,"2019.10.09",1,100
364035,1,"2019.10.11",0,0
364035,1,"2019.10.14",0,0
364035,1,"2019.10.16",0,0
364035,1,"2019.10.18",0,0
364035,1,"2019.10.21",0,0
364035,1,"2019.10.23",0,0
364035,1,"2019.10.25",0,0
364035,1,"2019.10.28",0,0
364035,1,"2019.10.30",0,0
364035,1,"2019.11.01",1,100
364035,1,"2019.11.04",0,0
364035,1,"2019.11.06",0,0
364035,1,"2019.11.08",0,0
364035,1,"2019.11.11",0,0
364035,1,"2019.11.13",0,0
364035,1,"2019.11.15",0,0
364035,1,"2019.11.18",0,0
364035,1,"2019.11.20",0,0
364035,1,"2019.11.22",0,0
364035,1,"2019.11.25",1,89
364035,1,"2019.11.27",0,0
364035,1,"2019.11.29",0,0
418756,1,"2019.09.16",0,0
418756,1,"2019.09.18",1,23
418756,1,"2019.09.20",0,0
418756,1,"2019.09.23",0,0
418756,1,"2019.09.25",0,0
418756,1,"2019.09.27",2,42
418756,1,"2019.09.30",3,100
418756,1,"2019.10.02",1,21
418756,1,"2019.10.04",1,32
418756,1,"2019.10.07",1,99
418756,1,"2019.10.09",2,55
418756,1,"2019.10.11",1,7
418756,1,"2019.10.14",0,0
418756,1,"2019.10.16",0,0
418756,1,"2019.10.18",0,0
418756,1,"2019.10.21",0,0
418756,1,"2019.10.23",0,0
418756,1,"2019.10.25",0,0
418756,1,"2019.10.28",0,0
418756,1,"2019.10.30",0,0
418756,1,"2019.11.01",1,100
418756,1,"2019.11.04",0,0
418756,1,"2019.11.06",0,0
418756,1,"2019.11.08",0,0
418756,1,"2019.11.11",0,0
418756,1,"2019.11.13",2,100
418756,1,"2019.11.15",0,0
418756,1,"2019.11.18",1,14
418756,1,"2019.11.20",0,0
418756,1,"2019.11.22",0,0
418756,1,"2019.11.25",1,100
418756,1,"2019.11.27",0,0
418756,1,"2019.11.29",1,100
736672,1,"2019.09.16",0,0
736672,1,"2019.09.18",0,0
736672,1,"2019.09.20",0,0
736672,1,"2019.09.23",0,0
736672,1,"2019.09.25",0,0
736672,1,"2019.09.27",0,0
736672,1,"2019.09.30",2,100
736672,1,"2019.10.02",0,0
736672,1,"2019.10.04",0,0
736672,1,"2019.10.07",1,100
736672,1,"2019.10.09",0,0
736672,1,"2019.10.11",0,0
736672,1,"2019.10.14",1,100
736672,1,"2019.10.16",0,0
736672,1,"2019.10.18",1,10
736672,1,"2019.10.21",0,0
736672,1,"2019.10.23",0,0
736672,1,"2019.10.25",0,0
736672,1,"2019.10.28",1,100
736672,1,"2019.10.30",0,0
736672,1,"2019.11.01",0,0
736672,1,"2019.11.04",1,100
736672,1,"2019.11.06",0,0
736672,1,"2019.11.08",0,0
736672,1,"2019.11.11",0,0
736672,1,"2019.11.13",1,100
736672,1,"2019.11.15",1,100
736672,1,"2019.11.18",1,100
736672,1,"2019.11.20",0,0
736672,1,"2019.11.22",0,0
736672,1,"2019.11.25",1,100
736672,1,"2019.11.27",0,0
736672,1,"2019.11.29",0,0
172261,1,"2019.09.16",0,0
172261,1,"2019.09.18",0,0
172261,1,"2019.09.20",0,0
172261,1,"2019.09.23",0,0
172261,1,"2019.09.25",0,0
172261,1,"2019.09.27",0,0
172261,1,"2019.09.30",1,9
172261,1,"2019.10.02",1,100
172261,1,"2019.10.04",0,0
172261,1,"2019.10.07",0,0
172261,1,"2019.10.09",2,100
172261,1,"2019.10.11",4,36
172261,1,"2019.10.14",2,100
172261,1,"2019.10.16",3,100
172261,1,"2019.10.18",2,13
172261,1,"2019.10.21",0,0
172261,1,"2019.10.23",0,1
172261,1,"2019.10.25",0,0
172261,1,"2019.10.28",0,0
172261,1,"2019.10.30",1,100
172261,1,"2019.11.01",1,99
172261,1,"2019.11.04",1,70
172261,1,"2019.11.06",2,100
172261,1,"2019.11.08",3,100
172261,1,"2019.11.11",2,100
172261,1,"2019.11.13",2,100
172261,1,"2019.11.15",1,89
172261,1,"2019.11.18",1,93
172261,1,"2019.11.20",1,100
172261,1,"2019.11.22",0,0
172261,1,"2019.11.25",1,99
172261,1,"2019.11.27",0,0
172261,1,"2019.11.29",0,0
471650,1,"2019.09.16",0,0
471650,1,"2019.09.18",0,0
471650,1,"2019.09.20",0,0
471650,1,"2019.09.23",0,0
471650,1,"2019.09.25",0,0
471650,1,"2019.09.27",0,0
471650,1,"2019.09.30",0,0
471650,1,"2019.10.02",0,0
471650,1,"2019.10.04",0,0
471650,1,"2019.10.07",0,0
471650,1,"2019.10.09",0,0
471650,1,"2019.10.11",0,0
471650,1,"2019.10.14",0,0
471650,1,"2019.10.16",0,0
471650,1,"2019.10.18",0,0
471650,1,"2019.10.21",2,100
471650,1,"2019.10.23",0,0
471650,1,"2019.10.25",0,0
471650,1,"2019.10.28",0,0
471650,1,"2019.10.30",0,0
471650,1,"2019.11.01",0,0
471650,1,"2019.11.04",1,100
471650,1,"2019.11.06",0,0
471650,1,"2019.11.08",0,0
471650,1,"2019.11.11",0,0
471650,1,"2019.11.13",2,100
471650,1,"2019.11.15",0,0
471650,1,"2019.11.18",1,94
471650,1,"2019.11.20",0,0
471650,1,"2019.11.22",1,8
471650,1,"2019.11.25",0,0
471650,1,"2019.11.27",0,0
471650,1,"2019.11.29",0,0
633978,1,"2019.09.16",1,2
633978,1,"2019.09.18",0,0
633978,1,"2019.09.20",0,0
633978,1,"2019.09.23",0,0
633978,1,"2019.09.25",0,0
633978,1,"2019.09.27",0,0
633978,1,"2019.09.30",0,0
633978,1,"2019.10.02",0,0
633978,1,"2019.10.04",0,0
633978,1,"2019.10.07",0,0
633978,1,"2019.10.09",0,0
633978,1,"2019.10.11",0,0
633978,1,"2019.10.14",0,0
633978,1,"2019.10.16",0,0
633978,1,"2019.10.18",0,0
633978,1,"2019.10.21",0,0
633978,1,"2019.10.23",0,0
633978,1,"2019.10.25",0,0
633978,1,"2019.10.28",0,0
633978,1,"2019.10.30",0,0
633978,1,"2019.11.01",0,0
633978,1,"2019.11.04",0,0
633978,1,"2019.11.06",0,0
633978,1,"2019.11.08",0,0
633978,1,"2019.11.11",0,0
633978,1,"2019.11.13",0,0
633978,1,"2019.11.15",0,0
633978,1,"2019.11.18",0,0
633978,1,"2019.11.20",0,0
633978,1,"2019.11.22",0,0
633978,1,"2019.11.25",0,0
633978,1,"2019.11.27",0,0
633978,1,"2019.11.29",0,0
522066,1,"2019.09.16",0,0
522066,1,"2019.09.18",0,0
522066,1,"2019.09.20",0,0
522066,1,"2019.09.23",0,0
522066,1,"2019.09.25",0,0
522066,1,"2019.09.27",0,0
522066,1,"2019.09.30",0,0
522066,1,"2019.10.02",0,0
522066,1,"2019.10.04",0,0
522066,1,"2019.10.07",0,0
522066,1,"2019.10.09",0,0
522066,1,"2019.10.11",0,0
522066,1,"2019.10.14",0,0
522066,1,"2019.10.16",0,0
522066,1,"2019.10.18",0,0
522066,1,"2019.10.21",0,0
522066,1,"2019.10.23",0,0
522066,1,"2019.10.25",0,0
522066,1,"2019.10.28",0,0
522066,1,"2019.10.30",0,0
522066,1,"2019.11.01",0,0
522066,1,"2019.11.04",0,0
522066,1,"2019.11.06",0,0
522066,1,"2019.11.08",0,0
522066,1,"2019.11.11",0,0
522066,1,"2019.11.13",0,0
522066,1,"2019.11.15",0,0
522066,1,"2019.11.18",0,0
522066,1,"2019.11.20",0,0
522066,1,"2019.11.22",0,0
522066,1,"2019.11.25",0,0
522066,1,"2019.11.27",0,0
522066,1,"2019.11.29",0,0
771182,1,"2019.09.16",16,100
771182,1,"2019.09.18",1,100
771182,1,"2019.09.20",3,100
771182,1,"2019.09.23",4,100
771182,1,"2019.09.25",1,100
771182,1,"2019.09.27",2,100
771182,1,"2019.09.30",1,62
771182,1,"2019.10.02",2,94
771182,1,"2019.10.04",1,90
771182,1,"2019.10.07",2,78
771182,1,"2019.10.09",2,100
771182,1,"2019.10.11",3,81
771182,1,"2019.10.14",1,100
771182,1,"2019.10.16",0,0
771182,1,"2019.10.18",1,100
771182,1,"2019.10.21",0,0
771182,1,"2019.10.23",0,0
771182,1,"2019.10.25",1,24
771182,1,"2019.10.28",1,58
771182,1,"2019.10.30",1,10
771182,1,"2019.11.01",1,3
771182,1,"2019.11.04",0,0
771182,1,"2019.11.06",0,0
771182,1,"2019.11.08",0,0
771182,1,"2019.11.11",0,0
771182,1,"2019.11.13",0,0
771182,1,"2019.11.15",0,0
771182,1,"2019.11.18",0,0
771182,1,"2019.11.20",0,0
771182,1,"2019.11.22",1,8
771182,1,"2019.11.25",1,27
771182,1,"2019.11.27",0,0
771182,1,"2019.11.29",0,0
552287,1,"2019.09.16",0,0
552287,1,"2019.09.18",0,0
552287,1,"2019.09.20",0,0
552287,1,"2019.09.23",0,0
552287,1,"2019.09.25",0,0
552287,1,"2019.09.27",1,6
552287,1,"2019.09.30",1,2
552287,1,"2019.10.02",1,100
552287,1,"2019.10.04",4,100
552287,1,"2019.10.07",0,0
552287,1,"2019.10.09",1,85
552287,1,"2019.10.11",1,16
552287,1,"2019.10.14",1,59
552287,1,"2019.10.16",0,0
552287,1,"2019.10.18",0,0
552287,1,"2019.10.21",0,0
552287,1,"2019.10.23",0,0
552287,1,"2019.10.25",0,0
552287,1,"2019.10.28",0,0
552287,1,"2019.10.30",0,0
552287,1,"2019.11.01",2,80
552287,1,"2019.11.04",2,100
552287,1,"2019.11.06",2,100
552287,1,"2019.11.08",0,0
552287,1,"2019.11.11",0,0
552287,1,"2019.11.13",0,0
552287,1,"2019.11.15",0,0
552287,1,"2019.11.18",1,55
552287,1,"2019.11.20",1,81
552287,1,"2019.11.22",1,77
552287,1,"2019.11.25",1,49
552287,1,"2019.11.27",0,0
552287,1,"2019.11.29",0,0
636314,1,"2019.09.16",0,0
636314,1,"2019.09.18",1,31
636314,1,"2019.09.20",0,0
636314,1,"2019.09.23",3,100
636314,1,"2019.09.25",3,100
636314,1,"2019.09.27",3,100
636314,1,"2019.09.30",1,100
636314,1,"2019.10.02",1,92
636314,1,"2019.10.04",1,100
636314,1,"2019.10.07",3,100
636314,1,"2019.10.09",1,96
636314,1,"2019.10.11",0,0
636314,1,"2019.10.14",0,0
636314,1,"2019.10.16",0,0
636314,1,"2019.10.18",0,0
636314,1,"2019.10.21",0,0
636314,1,"2019.10.23",0,0
636314,1,"2019.10.25",0,0
636314,1,"2019.10.28",0,0
636314,1,"2019.10.30",0,0
636314,1,"2019.11.01",0,0
636314,1,"2019.11.04",0,0
636314,1,"2019.11.06",0,0
636314,1,"2019.11.08",0,0
636314,1,"2019.11.11",0,0
636314,1,"2019.11.13",0,0
636314,1,"2019.11.15",0,0
636314,1,"2019.11.18",0,0
636314,1,"2019.11.20",0,0
636314,1,"2019.11.22",0,0
636314,1,"2019.11.25",0,0
636314,1,"2019.11.27",0,0
636314,1,"2019.11.29",0,0
881117,1,"2019.09.16",3,100
881117,1,"2019.09.18",4,100
881117,1,"2019.09.20",4,100
881117,1,"2019.09.23",3,100
881117,1,"2019.09.25",6,100
881117,1,"2019.09.27",3,100
881117,1,"2019.09.30",1,100
881117,1,"2019.10.02",2,100
881117,1,"2019.10.04",1,100
881117,1,"2019.10.07",2,100
881117,1,"2019.10.09",3,100
881117,1,"2019.10.11",1,22
881117,1,"2019.10.14",1,100
881117,1,"2019.10.16",1,100
881117,1,"2019.10.18",1,12
881117,1,"2019.10.21",0,0
881117,1,"2019.10.23",1,19
881117,1,"2019.10.25",1,6
881117,1,"2019.10.28",1,100
881117,1,"2019.10.30",1,100
881117,1,"2019.11.01",1,100
881117,1,"2019.11.04",1,100
881117,1,"2019.11.06",4,100
881117,1,"2019.11.08",3,100
881117,1,"2019.11.11",2,100
881117,1,"2019.11.13",1,100
881117,1,"2019.11.15",3,100
881117,1,"2019.11.18",2,31
881117,1,"2019.11.20",2,79
881117,1,"2019.11.22",2,80
881117,1,"2019.11.25",1,63
881117,1,"2019.11.27",1,100
881117,1,"2019.11.29",0,0
122802,1,"2019.09.16",1,4
122802,1,"2019.09.18",0,0
122802,1,"2019.09.20",0,0
122802,1,"2019.09.23",0,0
122802,1,"2019.09.25",0,0
122802,1,"2019.09.27",0,0
122802,1,"2019.09.30",1,100
122802,1,"2019.10.02",1,100
122802,1,"2019.10.04",0,0
122802,1,"2019.10.07",0,0
122802,1,"2019.10.09",0,0
122802,1,"2019.10.11",0,0
122802,1,"2019.10.14",1,100
122802,1,"2019.10.16",1,100
122802,1,"2019.10.18",1,24
122802,1,"2019.10.21",1,94
122802,1,"2019.10.23",1,3
122802,1,"2019.10.25",0,0
122802,1,"2019.10.28",0,0
122802,1,"2019.10.30",0,3
122802,1,"2019.11.01",1,100
122802,1,"2019.11.04",0,0
122802,1,"2019.11.06",0,0
122802,1,"2019.11.08",0,0
122802,1,"2019.11.11",1,3
122802,1,"2019.11.13",1,11
122802,1,"2019.11.15",1,8
122802,1,"2019.11.18",0,0
122802,1,"2019.11.20",1,81
122802,1,"2019.11.22",0,0
122802,1,"2019.11.25",0,0
122802,1,"2019.11.27",0,0
122802,1,"2019.11.29",0,0
972058,1,"2019.09.16",1,71
972058,1,"2019.09.18",3,100
972058,1,"2019.09.20",1,100
972058,1,"2019.09.23",1,100
972058,1,"2019.09.25",2,100
972058,1,"2019.09.27",1,100
972058,1,"2019.09.30",2,100
972058,1,"2019.10.02",1,100
972058,1,"2019.10.04",2,98
972058,1,"2019.10.07",1,100
972058,1,"2019.10.09",3,100
972058,1,"2019.10.11",1,31
972058,1,"2019.10.14",1,100
972058,1,"2019.10.16",1,100
972058,1,"2019.10.18",1,15
972058,1,"2019.10.21",2,26
972058,1,"2019.10.23",1,2
972058,1,"2019.10.25",1,22
972058,1,"2019.10.28",1,100
972058,1,"2019.10.30",1,100
972058,1,"2019.11.01",3,100
972058,1,"2019.11.04",1,51
972058,1,"2019.11.06",0,0
972058,1,"2019.11.08",0,0
972058,1,"2019.11.11",0,0
972058,1,"2019.11.13",0,0
972058,1,"2019.11.15",0,0
972058,1,"2019.11.18",5,100
972058,1,"2019.11.20",3,100
972058,1,"2019.11.22",4,100
972058,1,"2019.11.25",1,100
972058,1,"2019.11.27",1,100
972058,1,"2019.11.29",1,100
995915,1,"2019.09.16",0,0
995915,1,"2019.09.18",0,0
995915,1,"2019.09.20",1,100
995915,1,"2019.09.23",0,0
995915,1,"2019.09.25",1,26
995915,1,"2019.09.27",0,0
995915,1,"2019.09.30",0,0
995915,1,"2019.10.02",0,0
995915,1,"2019.10.04",0,0
995915,1,"2019.10.07",0,0
995915,1,"2019.10.09",0,0
995915,1,"2019.10.11",0,0
995915,1,"2019.10.14",0,0
995915,1,"2019.10.16",1,23
995915,1,"2019.10.18",1,18
995915,1,"2019.10.21",0,0
995915,1,"2019.10.23",0,0
995915,1,"2019.10.25",0,0
995915,1,"2019.10.28",0,0
995915,1,"2019.10.30",0,0
995915,1,"2019.11.01",0,0
995915,1,"2019.11.04",0,0
995915,1,"2019.11.06",0,0
995915,1,"2019.11.08",0,0
995915,1,"2019.11.11",0,0
995915,1,"2019.11.13",0,0
995915,1,"2019.11.15",0,0
995915,1,"2019.11.18",0,0
995915,1,"2019.11.20",0,0
995915,1,"2019.11.22",2,100
995915,1,"2019.11.25",1,89
995915,1,"2019.11.27",0,0
995915,1,"2019.11.29",0,0
836749,1,"2019.09.16",1,19
836749,1,"2019.09.18",2,100
836749,1,"2019.09.20",3,100
836749,1,"2019.09.23",2,100
836749,1,"2019.09.25",3,100
836749,1,"2019.09.27",4,100
836749,1,"2019.09.30",3,100
836749,1,"2019.10.02",1,100
836749,1,"2019.10.04",2,100
836749,1,"2019.10.07",3,100
836749,1,"2019.10.09",4,100
836749,1,"2019.10.11",1,31
836749,1,"2019.10.14",3,100
836749,1,"2019.10.16",1,1
836749,1,"2019.10.18",0,0
836749,1,"2019.10.21",0,0
836749,1,"2019.10.23",1,5
836749,1,"2019.10.25",0,0
836749,1,"2019.10.28",0,0
836749,1,"2019.10.30",0,0
836749,1,"2019.11.01",0,0
836749,1,"2019.11.04",1,7
836749,1,"2019.11.06",1,100
836749,1,"2019.11.08",0,0
836749,1,"2019.11.11",0,0
836749,1,"2019.11.13",0,0
836749,1,"2019.11.15",0,0
836749,1,"2019.11.18",1,6
836749,1,"2019.11.20",0,0
836749,1,"2019.11.22",0,0
836749,1,"2019.11.25",3,100
836749,1,"2019.11.27",0,0
836749,1,"2019.11.29",0,0
729946,1,"2019.09.16",0,0
729946,1,"2019.09.18",1,100
729946,1,"2019.09.20",3,100
729946,1,"2019.09.23",1,100
729946,1,"2019.09.25",1,100
729946,1,"2019.09.27",1,100
729946,1,"2019.09.30",1,100
729946,1,"2019.10.02",2,100
729946,1,"2019.10.04",1,68
729946,1,"2019.10.07",0,0
729946,1,"2019.10.09",0,0
729946,1,"2019.10.11",0,0
729946,1,"2019.10.14",0,0
729946,1,"2019.10.16",0,0
729946,1,"2019.10.18",0,0
729946,1,"2019.10.21",0,0
729946,1,"2019.10.23",0,0
729946,1,"2019.10.25",0,0
729946,1,"2019.10.28",0,0
729946,1,"2019.10.30",0,0
729946,1,"2019.11.01",0,0
729946,1,"2019.11.04",0,0
729946,1,"2019.11.06",0,0
729946,1,"2019.11.08",0,0
729946,1,"2019.11.11",0,0
729946,1,"2019.11.13",0,0
729946,1,"2019.11.15",0,0
729946,1,"2019.11.18",0,0
729946,1,"2019.11.20",0,0
729946,1,"2019.11.22",0,0
729946,1,"2019.11.25",0,0
729946,1,"2019.11.27",0,0
729946,1,"2019.11.29",0,0
350028,1,"2019.09.16",0,0
350028,1,"2019.09.18",1,15
350028,1,"2019.09.20",1,47
350028,1,"2019.09.23",0,0
350028,1,"2019.09.25",0,0
350028,1,"2019.09.27",0,0
350028,1,"2019.09.30",1,100
350028,1,"2019.10.02",0,0
350028,1,"2019.10.04",0,0
350028,1,"2019.10.07",1,100
350028,1,"2019.10.09",1,88
350028,1,"2019.10.11",0,0
350028,1,"2019.10.14",1,100
350028,1,"2019.10.16",0,0
350028,1,"2019.10.18",1,7
350028,1,"2019.10.21",0,0
350028,1,"2019.10.23",1,18
350028,1,"2019.10.25",0,0
350028,1,"2019.10.28",0,0
350028,1,"2019.10.30",0,0
350028,1,"2019.11.01",0,0
350028,1,"2019.11.04",2,100
350028,1,"2019.11.06",1,4
350028,1,"2019.11.08",0,0
350028,1,"2019.11.11",0,0
350028,1,"2019.11.13",0,0
350028,1,"2019.11.15",0,0
350028,1,"2019.11.18",1,93
350028,1,"2019.11.20",1,100
350028,1,"2019.11.22",1,69
350028,1,"2019.11.25",2,96
350028,1,"2019.11.27",0,0
350028,1,"2019.11.29",0,0
91928,1,"2019.09.16",0,0
91928,1,"2019.09.18",0,0
91928,1,"2019.09.20",0,0
91928,1,"2019.09.23",0,0
91928,1,"2019.09.25",0,0
91928,1,"2019.09.27",0,0
91928,1,"2019.09.30",0,0
91928,1,"2019.10.02",0,0
91928,1,"2019.10.04",0,0
91928,1,"2019.10.07",1,100
91928,1,"2019.10.09",1,100
91928,1,"2019.10.11",1,26
91928,1,"2019.10.14",1,100
91928,1,"2019.10.16",1,100
91928,1,"2019.10.18",1,11
91928,1,"2019.10.21",1,1
91928,1,"2019.10.23",1,2
91928,1,"2019.10.25",0,0
91928,1,"2019.10.28",0,0
91928,1,"2019.10.30",0,0
91928,1,"2019.11.01",0,0
91928,1,"2019.11.04",1,100
91928,1,"2019.11.06",1,100
91928,1,"2019.11.08",1,100
91928,1,"2019.11.11",1,100
91928,1,"2019.11.13",1,100
91928,1,"2019.11.15",1,100
91928,1,"2019.11.18",0,0
91928,1,"2019.11.20",0,0
91928,1,"2019.11.22",0,0
91928,1,"2019.11.25",0,0
91928,1,"2019.11.27",0,0
91928,1,"2019.11.29",0,0
591934,1,"2019.09.16",1,100
591934,1,"2019.09.18",1,58
591934,1,"2019.09.20",1,36
591934,1,"2019.09.23",1,100
591934,1,"2019.09.25",1,100
591934,1,"2019.09.27",1,100
591934,1,"2019.09.30",1,100
591934,1,"2019.10.02",1,95
591934,1,"2019.10.04",1,83
591934,1,"2019.10.07",1,79
591934,1,"2019.10.09",1,100
591934,1,"2019.10.11",1,24
591934,1,"2019.10.14",1,100
591934,1,"2019.10.16",1,33
591934,1,"2019.10.18",0,0
591934,1,"2019.10.21",0,0
591934,1,"2019.10.23",0,0
591934,1,"2019.10.25",0,0
591934,1,"2019.10.28",1,100
591934,1,"2019.10.30",1,65
591934,1,"2019.11.01",0,0
591934,1,"2019.11.04",0,0
591934,1,"2019.11.06",0,0
591934,1,"2019.11.08",0,0
591934,1,"2019.11.11",0,0
591934,1,"2019.11.13",0,0
591934,1,"2019.11.15",0,0
591934,1,"2019.11.18",0,0
591934,1,"2019.11.20",0,0
591934,1,"2019.11.22",0,0
591934,1,"2019.11.25",0,0
591934,1,"2019.11.27",0,0
591934,1,"2019.11.29",0,0
736469,0,"2019.09.16",NA,NA
736469,0,"2019.09.18",NA,NA
736469,0,"2019.09.20",NA,NA
736469,0,"2019.09.23",NA,NA
736469,0,"2019.09.25",NA,NA
736469,0,"2019.09.27",NA,NA
736469,0,"2019.09.30",NA,NA
736469,0,"2019.10.02",NA,NA
736469,0,"2019.10.04",NA,NA
736469,0,"2019.10.07",NA,NA
736469,0,"2019.10.09",NA,NA
736469,0,"2019.10.11",NA,NA
736469,0,"2019.10.14",NA,NA
736469,0,"2019.10.16",NA,NA
736469,0,"2019.10.18",NA,NA
736469,0,"2019.10.21",NA,NA
736469,0,"2019.10.23",NA,NA
736469,0,"2019.10.25",NA,NA
736469,0,"2019.10.28",NA,NA
736469,0,"2019.10.30",NA,NA
736469,0,"2019.11.01",NA,NA
736469,0,"2019.11.04",NA,NA
736469,0,"2019.11.06",NA,NA
736469,0,"2019.11.08",NA,NA
736469,0,"2019.11.11",NA,NA
736469,0,"2019.11.13",NA,NA
736469,0,"2019.11.15",NA,NA
736469,0,"2019.11.18",NA,NA
736469,0,"2019.11.20",NA,NA
736469,0,"2019.11.22",NA,NA
736469,0,"2019.11.25",NA,NA
736469,0,"2019.11.27",NA,NA
736469,0,"2019.11.29",NA,NA
466767,1,"2019.09.16",0,0
466767,1,"2019.09.18",1,4
466767,1,"2019.09.20",1,100
466767,1,"2019.09.23",0,0
466767,1,"2019.09.25",0,0
466767,1,"2019.09.27",0,0
466767,1,"2019.09.30",0,0
466767,1,"2019.10.02",0,0
466767,1,"2019.10.04",0,0
466767,1,"2019.10.07",0,0
466767,1,"2019.10.09",0,0
466767,1,"2019.10.11",0,0
466767,1,"2019.10.14",0,0
466767,1,"2019.10.16",2,100
466767,1,"2019.10.18",0,0
466767,1,"2019.10.21",0,0
466767,1,"2019.10.23",0,0
466767,1,"2019.10.25",0,0
466767,1,"2019.10.28",0,0
466767,1,"2019.10.30",0,0
466767,1,"2019.11.01",0,0
466767,1,"2019.11.04",0,0
466767,1,"2019.11.06",0,0
466767,1,"2019.11.08",0,0
466767,1,"2019.11.11",0,0
466767,1,"2019.11.13",1,100
466767,1,"2019.11.15",1,100
466767,1,"2019.11.18",2,96
466767,1,"2019.11.20",0,0
466767,1,"2019.11.22",2,100
466767,1,"2019.11.25",1,100
466767,1,"2019.11.27",1,100
466767,1,"2019.11.29",1,100
152333,1,"2019.09.16",0,0
152333,1,"2019.09.18",0,0
152333,1,"2019.09.20",0,0
152333,1,"2019.09.23",0,0
